order_id,customer_id,product_id,quantity,total_amount,order_status,order_date,created_at,updated_at
18658,66,443,4,243464.0,Shipped,2026-08-06 20:35:10.393943,2026-08-06 20:35:10.393943,2026-08-06 20:35:10.393943
18659,436,181,4,340092.0,Cancelled,2026-08-06 20:35:11.014925,2026-08-06 20:35:11.014925,2026-08-06 20:35:11.014925
18660,139,125,5,25705.0,Delivered,2026-08-06 20:35:11.612143,2026-08-06 20:35:11.612143,2026-08-06 20:35:11.612143
18661,882,56,2,164242.0,Shipped,2026-08-06 20:35:12.253778,2026-08-06 20:35:12.253778,2026-08-06 20:35:12.253778
18662,882,106,2,149512.0,Pending,2026-08-06 20:35:12.891902,2026-08-06 20:35:12.891902,2026-08-06 20:35:12.891902
18663,892,258,4,365712.0,Cancelled,2026-08-06 20:35:13.531855,2026-08-06 20:35:13.531855,2026-08-06 20:35:13.531855
18664,672,182,2,66524.0,Cancelled,2026-08-06 20:35:14.174682,2026-08-06 20:35:14.174682,2026-08-06 20:35:14.174682
18665,571,210,4,38764.0,Cancelled,2026-08-06 20:35:14.834525,2026-08-06 20:35:14.834525,2026-08-06 20:35:14.834525
18666,889,370,3,129651.0,Shipped,2026-08-06 20:35:15.452156,2026-08-06 20:35:15.452156,2026-08-06 20:35:15.452156
18667,295,484,2,182326.0,Processing,2026-08-06 20:35:16.092499,2026-08-06 20:35:16.092499,2026-08-06 20:35:16.092499
18668,792,37,1,37139.0,Delivered,2026-08-06 20:35:16.755102,2026-08-06 20:35:16.755102,2026-08-06 20:35:16.755102
18669,320,86,5,215065.0,Shipped,2026-08-06 20:35:17.414618,2026-08-06 20:35:17.414618,2026-08-06 20:35:17.414618
18670,417,313,2,33366.0,Cancelled,2026-08-06 20:35:18.089909,2026-08-06 20:35:18.089909,2026-08-06 20:35:18.089909
18671,50,3,4,88392.0,Cancelled,2026-08-06 20:35:18.697966,2026-08-06 20:35:18.697966,2026-08-06 20:35:18.697966
18672,34,319,2,93314.0,Processing,2026-08-06 20:35:19.277631,2026-08-06 20:35:19.277631,2026-08-06 20:35:19.277631
18673,148,385,4,84836.0,Shipped,2026-08-06 20:35:19.911975,2026-08-06 20:35:19.911975,2026-08-06 20:35:19.911975
18674,68,226,4,15668.0,Shipped,2026-08-06 20:35:20.491963,2026-08-06 20:35:20.491963,2026-08-06 20:35:20.491963
18675,774,158,2,121580.0,Shipped,2026-08-06 20:35:21.052328,2026-08-06 20:35:21.052328,2026-08-06 20:35:21.052328
18676,839,293,5,50515.0,Processing,2026-08-06 20:35:21.693442,2026-08-06 20:35:21.693442,2026-08-06 20:35:21.693442
18677,848,384,2,17194.0,Cancelled,2026-08-06 20:35:22.332292,2026-08-06 20:35:22.332292,2026-08-06 20:35:22.332292
18678,125,219,1,12235.0,Processing,2026-08-06 20:35:22.934494,2026-08-06 20:35:22.934494,2026-08-06 20:35:22.934494
18679,290,420,1,44319.0,Processing,2026-08-06 20:35:23.598993,2026-08-06 20:35:23.598993,2026-08-06 20:35:23.598993
18680,471,473,3,203019.0,Cancelled,2026-08-06 20:35:24.239020,2026-08-06 20:35:24.239020,2026-08-06 20:35:24.239020
18681,800,381,3,112701.0,Cancelled,2026-08-06 20:35:24.934420,2026-08-06 20:35:24.934420,2026-08-06 20:35:24.934420
18682,433,332,3,254385.0,Delivered,2026-08-06 20:35:25.591977,2026-08-06 20:35:25.591977,2026-08-06 20:35:25.591977
18683,313,223,5,120300.0,Pending,2026-08-06 20:35:26.214461,2026-08-06 20:35:26.214461,2026-08-06 20:35:26.214461
18684,311,475,2,116116.0,Shipped,2026-08-06 20:35:26.852123,2026-08-06 20:35:26.852123,2026-08-06 20:35:26.852123
18685,710,467,5,226500.0,Shipped,2026-08-06 20:35:27.487396,2026-08-06 20:35:27.487396,2026-08-06 20:35:27.487396
18686,565,37,4,328720.0,Cancelled,2026-08-06 20:35:28.082291,2026-08-06 20:35:28.082291,2026-08-06 20:35:28.082291
18687,67,171,2,189458.0,Delivered,2026-08-06 20:35:28.731728,2026-08-06 20:35:28.731728,2026-08-06 20:35:28.731728
18688,879,431,4,66780.0,Pending,2026-08-06 20:35:29.332322,2026-08-06 20:35:29.332322,2026-08-06 20:35:29.332322
18689,206,86,5,201835.0,Shipped,2026-08-06 20:35:29.937539,2026-08-06 20:35:29.937539,2026-08-06 20:35:29.937539
18690,495,257,5,72260.0,Processing,2026-08-06 20:35:30.572046,2026-08-06 20:35:30.572046,2026-08-06 20:35:30.572046
18691,434,120,2,151798.0,Cancelled,2026-08-06 20:35:31.213970,2026-08-06 20:35:31.213970,2026-08-06 20:35:31.213970
18692,412,460,1,34904.0,Processing,2026-08-06 20:35:31.892314,2026-08-06 20:35:31.892314,2026-08-06 20:35:31.892314
18693,530,223,4,287916.0,Shipped,2026-08-06 20:35:32.551920,2026-08-06 20:35:32.551920,2026-08-06 20:35:32.551920
18694,40,363,2,57580.0,Pending,2026-08-06 20:35:33.231804,2026-08-06 20:35:33.231804,2026-08-06 20:35:33.231804
18695,585,346,5,239625.0,Shipped,2026-08-06 20:35:33.894792,2026-08-06 20:35:33.894792,2026-08-06 20:35:33.894792
18696,749,352,2,154384.0,Shipped,2026-08-06 20:35:34.552343,2026-08-06 20:35:34.552343,2026-08-06 20:35:34.552343
18697,831,215,5,63765.0,Processing,2026-08-06 20:35:35.194444,2026-08-06 20:35:35.194444,2026-08-06 20:35:35.194444
18698,289,99,5,455135.0,Cancelled,2026-08-06 20:35:35.912607,2026-08-06 20:35:35.912607,2026-08-06 20:35:35.912607
18699,19,183,4,320752.0,Shipped,2026-08-06 20:35:36.579137,2026-08-06 20:35:36.579137,2026-08-06 20:35:36.579137
18700,506,211,2,51718.0,Shipped,2026-08-06 20:35:37.217221,2026-08-06 20:35:37.217221,2026-08-06 20:35:37.217221
18701,820,196,5,260500.0,Pending,2026-08-06 20:35:37.866939,2026-08-06 20:35:37.866939,2026-08-06 20:35:37.866939
18702,43,302,3,72186.0,Pending,2026-08-06 20:35:38.532438,2026-08-06 20:35:38.532438,2026-08-06 20:35:38.532438
18703,726,44,3,4419.0,Delivered,2026-08-06 20:35:39.172133,2026-08-06 20:35:39.172133,2026-08-06 20:35:39.172133
18704,407,393,2,127134.0,Pending,2026-08-06 20:35:39.814423,2026-08-06 20:35:39.814423,2026-08-06 20:35:39.814423
18705,853,256,4,389776.0,Pending,2026-08-06 20:35:40.474910,2026-08-06 20:35:40.474910,2026-08-06 20:35:40.474910
18706,564,192,4,120276.0,Processing,2026-08-06 20:35:41.114148,2026-08-06 20:35:41.114148,2026-08-06 20:35:41.114148
18707,426,152,3,150477.0,Pending,2026-08-06 20:35:41.754669,2026-08-06 20:35:41.754669,2026-08-06 20:35:41.754669
18708,616,135,3,3486.0,Delivered,2026-08-06 20:35:42.371808,2026-08-06 20:35:42.371808,2026-08-06 20:35:42.371808
18709,392,178,2,160752.0,Shipped,2026-08-06 20:35:42.992195,2026-08-06 20:35:42.992195,2026-08-06 20:35:42.992195
18710,168,445,4,349668.0,Cancelled,2026-08-06 20:35:43.597488,2026-08-06 20:35:43.597488,2026-08-06 20:35:43.597488
18711,45,446,1,87528.0,Shipped,2026-08-06 20:35:44.192208,2026-08-06 20:35:44.192208,2026-08-06 20:35:44.192208
18712,115,356,4,175352.0,Delivered,2026-08-06 20:35:44.852145,2026-08-06 20:35:44.852145,2026-08-06 20:35:44.852145
18713,18,188,1,14612.0,Processing,2026-08-06 20:35:45.452213,2026-08-06 20:35:45.452213,2026-08-06 20:35:45.452213
18714,72,391,5,423340.0,Processing,2026-08-06 20:35:46.071610,2026-08-06 20:35:46.071610,2026-08-06 20:35:46.071610
18715,741,15,1,67654.0,Shipped,2026-08-06 20:35:46.713865,2026-08-06 20:35:46.713865,2026-08-06 20:35:46.713865
18716,370,154,2,49706.0,Shipped,2026-08-06 20:35:47.316997,2026-08-06 20:35:47.316997,2026-08-06 20:35:47.316997
18717,275,177,3,148095.0,Cancelled,2026-08-06 20:35:47.917022,2026-08-06 20:35:47.917022,2026-08-06 20:35:47.917022
18718,108,13,4,72464.0,Delivered,2026-08-06 20:35:48.519606,2026-08-06 20:35:48.519606,2026-08-06 20:35:48.519606
18719,123,55,5,360525.0,Shipped,2026-08-06 20:35:49.142306,2026-08-06 20:35:49.142306,2026-08-06 20:35:49.142306
18720,298,403,5,213720.0,Shipped,2026-08-06 20:35:49.773582,2026-08-06 20:35:49.773582,2026-08-06 20:35:49.773582
18721,754,350,5,455545.0,Processing,2026-08-06 20:35:50.372070,2026-08-06 20:35:50.372070,2026-08-06 20:35:50.372070
18722,554,137,3,296157.0,Pending,2026-08-06 20:35:50.972416,2026-08-06 20:35:50.972416,2026-08-06 20:35:50.972416
18723,730,112,2,154190.0,Cancelled,2026-08-06 20:35:51.611871,2026-08-06 20:35:51.611871,2026-08-06 20:35:51.611871
18724,870,41,1,80989.0,Delivered,2026-08-06 20:35:52.257025,2026-08-06 20:35:52.257025,2026-08-06 20:35:52.257025
18725,918,176,1,80136.0,Pending,2026-08-06 20:35:52.892396,2026-08-06 20:35:52.892396,2026-08-06 20:35:52.892396
18726,788,381,1,15556.0,Processing,2026-08-06 20:35:53.492203,2026-08-06 20:35:53.492203,2026-08-06 20:35:53.492203
18727,716,202,3,284880.0,Cancelled,2026-08-06 20:35:54.111929,2026-08-06 20:35:54.111929,2026-08-06 20:35:54.111929
18728,572,241,1,82980.0,Cancelled,2026-08-06 20:35:54.714058,2026-08-06 20:35:54.714058,2026-08-06 20:35:54.714058
18729,471,165,4,286852.0,Shipped,2026-08-06 20:35:55.311973,2026-08-06 20:35:55.311973,2026-08-06 20:35:55.311973
18730,658,350,3,107595.0,Pending,2026-08-06 20:35:55.937222,2026-08-06 20:35:55.937222,2026-08-06 20:35:55.937222
18731,490,207,3,296256.0,Delivered,2026-08-06 20:35:56.551856,2026-08-06 20:35:56.551856,2026-08-06 20:35:56.551856
18732,171,164,2,80568.0,Cancelled,2026-08-06 20:35:57.141687,2026-08-06 20:35:57.141687,2026-08-06 20:35:57.141687
18733,632,410,5,495720.0,Processing,2026-08-06 20:35:57.731838,2026-08-06 20:35:57.731838,2026-08-06 20:35:57.731838
18734,507,154,2,41838.0,Shipped,2026-08-06 20:35:58.311977,2026-08-06 20:35:58.311977,2026-08-06 20:35:58.311977
18735,460,62,3,208020.0,Delivered,2026-08-06 20:35:58.959654,2026-08-06 20:35:58.959654,2026-08-06 20:35:58.959654
18736,886,154,2,30074.0,Processing,2026-08-06 20:35:59.604711,2026-08-06 20:35:59.604711,2026-08-06 20:35:59.604711
18737,503,427,3,117837.0,Shipped,2026-08-06 20:36:00.232272,2026-08-06 20:36:00.232272,2026-08-06 20:36:00.232272
18738,999,489,3,91173.0,Delivered,2026-08-06 20:36:00.859263,2026-08-06 20:36:00.859263,2026-08-06 20:36:00.859263
18739,680,113,4,258472.0,Pending,2026-08-06 20:36:01.471859,2026-08-06 20:36:01.471859,2026-08-06 20:36:01.471859
18740,172,306,3,213696.0,Processing,2026-08-06 20:36:02.122200,2026-08-06 20:36:02.122200,2026-08-06 20:36:02.122200
18741,857,214,1,16455.0,Processing,2026-08-06 20:36:02.776967,2026-08-06 20:36:02.776967,2026-08-06 20:36:02.776967
18742,958,455,5,390170.0,Cancelled,2026-08-06 20:36:03.431982,2026-08-06 20:36:03.431982,2026-08-06 20:36:03.431982
18743,114,483,4,92136.0,Cancelled,2026-08-06 20:36:04.034794,2026-08-06 20:36:04.034794,2026-08-06 20:36:04.034794
18744,209,492,2,121702.0,Shipped,2026-08-06 20:36:04.692233,2026-08-06 20:36:04.692233,2026-08-06 20:36:04.692233
18745,881,92,2,6644.0,Pending,2026-08-06 20:36:05.311932,2026-08-06 20:36:05.311932,2026-08-06 20:36:05.311932
18746,844,178,3,164709.0,Cancelled,2026-08-06 20:36:05.892010,2026-08-06 20:36:05.892010,2026-08-06 20:36:05.892010
18747,363,163,2,112230.0,Shipped,2026-08-06 20:36:06.497582,2026-08-06 20:36:06.497582,2026-08-06 20:36:06.497582
18748,408,23,1,82780.0,Cancelled,2026-08-06 20:36:07.091917,2026-08-06 20:36:07.091917,2026-08-06 20:36:07.091917
18749,162,244,2,51298.0,Processing,2026-08-06 20:36:07.724093,2026-08-06 20:36:07.724093,2026-08-06 20:36:07.724093
18750,471,283,3,186678.0,Pending,2026-08-06 20:36:08.327041,2026-08-06 20:36:08.327041,2026-08-06 20:36:08.327041
18751,806,487,3,61134.0,Pending,2026-08-06 20:36:08.974627,2026-08-06 20:36:08.974627,2026-08-06 20:36:08.974627
18752,786,473,1,82798.0,Cancelled,2026-08-06 20:36:09.632098,2026-08-06 20:36:09.632098,2026-08-06 20:36:09.632098
18753,351,135,4,41584.0,Shipped,2026-08-06 20:36:10.272394,2026-08-06 20:36:10.272394,2026-08-06 20:36:10.272394
18754,348,321,2,183584.0,Cancelled,2026-08-06 20:36:10.912223,2026-08-06 20:36:10.912223,2026-08-06 20:36:10.912223
18755,660,405,2,155664.0,Delivered,2026-08-06 20:36:11.512317,2026-08-06 20:36:11.512317,2026-08-06 20:36:11.512317
18756,506,369,1,25266.0,Processing,2026-08-06 20:36:12.152524,2026-08-06 20:36:12.152524,2026-08-06 20:36:12.152524
18757,790,454,3,97374.0,Shipped,2026-08-06 20:36:12.737240,2026-08-06 20:36:12.737240,2026-08-06 20:36:12.737240
18758,340,280,3,121383.0,Processing,2026-08-06 20:36:13.372540,2026-08-06 20:36:13.372540,2026-08-06 20:36:13.372540
18759,91,286,1,53474.0,Cancelled,2026-08-06 20:36:14.054430,2026-08-06 20:36:14.054430,2026-08-06 20:36:14.054430
18760,580,312,1,9442.0,Shipped,2026-08-06 20:36:14.752346,2026-08-06 20:36:14.752346,2026-08-06 20:36:14.752346
18761,957,391,4,321956.0,Shipped,2026-08-06 20:36:15.432152,2026-08-06 20:36:15.432152,2026-08-06 20:36:15.432152
18762,236,189,4,102184.0,Delivered,2026-08-06 20:36:16.077344,2026-08-06 20:36:16.077344,2026-08-06 20:36:16.077344
18763,865,403,5,375905.0,Delivered,2026-08-06 20:36:16.732410,2026-08-06 20:36:16.732410,2026-08-06 20:36:16.732410
18764,783,116,4,40240.0,Pending,2026-08-06 20:36:17.331798,2026-08-06 20:36:17.331798,2026-08-06 20:36:17.331798
18765,406,436,2,118734.0,Shipped,2026-08-06 20:36:17.932236,2026-08-06 20:36:17.932236,2026-08-06 20:36:17.932236
18766,522,333,4,75432.0,Processing,2026-08-06 20:36:18.572124,2026-08-06 20:36:18.572124,2026-08-06 20:36:18.572124
18767,968,295,5,384895.0,Delivered,2026-08-06 20:36:19.235053,2026-08-06 20:36:19.235053,2026-08-06 20:36:19.235053
18768,599,17,4,11772.0,Delivered,2026-08-06 20:36:19.892455,2026-08-06 20:36:19.892455,2026-08-06 20:36:19.892455
18769,617,265,5,188440.0,Pending,2026-08-06 20:36:20.552181,2026-08-06 20:36:20.552181,2026-08-06 20:36:20.552181
18770,764,428,4,35840.0,Delivered,2026-08-06 20:36:21.192395,2026-08-06 20:36:21.192395,2026-08-06 20:36:21.192395
18771,884,12,3,89622.0,Cancelled,2026-08-06 20:36:21.894331,2026-08-06 20:36:21.894331,2026-08-06 20:36:21.894331
18772,245,320,5,204665.0,Shipped,2026-08-06 20:36:22.579862,2026-08-06 20:36:22.579862,2026-08-06 20:36:22.579862
18773,662,138,4,72960.0,Cancelled,2026-08-06 20:36:23.290134,2026-08-06 20:36:23.290134,2026-08-06 20:36:23.290134
18774,780,465,2,152178.0,Pending,2026-08-06 20:36:23.911737,2026-08-06 20:36:23.911737,2026-08-06 20:36:23.911737
18775,615,482,4,60752.0,Pending,2026-08-06 20:36:24.532161,2026-08-06 20:36:24.532161,2026-08-06 20:36:24.532161
18776,177,386,1,45054.0,Shipped,2026-08-06 20:36:25.152149,2026-08-06 20:36:25.152149,2026-08-06 20:36:25.152149
18777,967,159,5,393295.0,Processing,2026-08-06 20:36:25.794392,2026-08-06 20:36:25.794392,2026-08-06 20:36:25.794392
18778,530,486,2,44836.0,Delivered,2026-08-06 20:36:26.452038,2026-08-06 20:36:26.452038,2026-08-06 20:36:26.452038
18779,232,51,4,267580.0,Delivered,2026-08-06 20:36:27.051697,2026-08-06 20:36:27.051697,2026-08-06 20:36:27.051697
18780,991,442,1,52483.0,Cancelled,2026-08-06 20:36:27.674729,2026-08-06 20:36:27.674729,2026-08-06 20:36:27.674729
18781,234,341,2,157092.0,Shipped,2026-08-06 20:36:28.292242,2026-08-06 20:36:28.292242,2026-08-06 20:36:28.292242
18782,612,137,5,451030.0,Delivered,2026-08-06 20:36:28.932603,2026-08-06 20:36:28.932603,2026-08-06 20:36:28.932603
18783,919,469,1,621.0,Processing,2026-08-06 20:36:29.573950,2026-08-06 20:36:29.573950,2026-08-06 20:36:29.573950
18784,744,485,3,195687.0,Delivered,2026-08-06 20:36:30.211682,2026-08-06 20:36:30.211682,2026-08-06 20:36:30.211682
18785,180,387,5,87210.0,Processing,2026-08-06 20:36:30.837555,2026-08-06 20:36:30.837555,2026-08-06 20:36:30.837555
18786,711,425,4,206076.0,Processing,2026-08-06 20:36:31.452254,2026-08-06 20:36:31.452254,2026-08-06 20:36:31.452254
18787,772,15,1,15918.0,Shipped,2026-08-06 20:36:32.115142,2026-08-06 20:36:32.115142,2026-08-06 20:36:32.115142
18788,952,8,5,226560.0,Cancelled,2026-08-06 20:36:32.752405,2026-08-06 20:36:32.752405,2026-08-06 20:36:32.752405
18789,886,164,5,497950.0,Delivered,2026-08-06 20:36:33.392139,2026-08-06 20:36:33.392139,2026-08-06 20:36:33.392139
18790,86,402,4,345464.0,Cancelled,2026-08-06 20:36:33.992367,2026-08-06 20:36:33.992367,2026-08-06 20:36:33.992367
18791,619,82,1,21810.0,Delivered,2026-08-06 20:36:34.638672,2026-08-06 20:36:34.638672,2026-08-06 20:36:34.638672
18792,20,176,2,126140.0,Cancelled,2026-08-06 20:36:35.297403,2026-08-06 20:36:35.297403,2026-08-06 20:36:35.297403
18793,377,329,5,26250.0,Delivered,2026-08-06 20:36:35.972171,2026-08-06 20:36:35.972171,2026-08-06 20:36:35.972171
18794,906,309,4,16384.0,Delivered,2026-08-06 20:36:36.611859,2026-08-06 20:36:36.611859,2026-08-06 20:36:36.611859
18795,802,402,4,16084.0,Processing,2026-08-06 20:36:37.273989,2026-08-06 20:36:37.273989,2026-08-06 20:36:37.273989
18796,138,460,2,140114.0,Shipped,2026-08-06 20:36:37.964779,2026-08-06 20:36:37.964779,2026-08-06 20:36:37.964779
18797,449,83,2,192200.0,Delivered,2026-08-06 20:36:38.612380,2026-08-06 20:36:38.612380,2026-08-06 20:36:38.612380
18798,42,151,3,14094.0,Processing,2026-08-06 20:36:39.254492,2026-08-06 20:36:39.254492,2026-08-06 20:36:39.254492
18799,975,7,2,151232.0,Delivered,2026-08-06 20:36:39.899014,2026-08-06 20:36:39.899014,2026-08-06 20:36:39.899014
18800,789,52,1,15876.0,Cancelled,2026-08-06 20:36:40.512208,2026-08-06 20:36:40.512208,2026-08-06 20:36:40.512208
18801,220,20,1,59906.0,Pending,2026-08-06 20:36:41.164739,2026-08-06 20:36:41.164739,2026-08-06 20:36:41.164739
18802,322,4,4,269268.0,Shipped,2026-08-06 20:36:41.813936,2026-08-06 20:36:41.813936,2026-08-06 20:36:41.813936
18803,326,227,3,165495.0,Shipped,2026-08-06 20:36:42.371956,2026-08-06 20:36:42.371956,2026-08-06 20:36:42.371956
18804,490,53,1,48132.0,Cancelled,2026-08-06 20:36:42.952163,2026-08-06 20:36:42.952163,2026-08-06 20:36:42.952163
18805,952,84,4,115452.0,Shipped,2026-08-06 20:36:43.512391,2026-08-06 20:36:43.512391,2026-08-06 20:36:43.512391
18806,858,372,4,247320.0,Delivered,2026-08-06 20:36:44.164953,2026-08-06 20:36:44.164953,2026-08-06 20:36:44.164953
18807,252,37,3,153363.0,Cancelled,2026-08-06 20:36:44.821773,2026-08-06 20:36:44.821773,2026-08-06 20:36:44.821773
18808,127,279,1,10582.0,Delivered,2026-08-06 20:36:45.444431,2026-08-06 20:36:45.444431,2026-08-06 20:36:45.444431
18809,257,199,3,69138.0,Processing,2026-08-06 20:36:46.077387,2026-08-06 20:36:46.077387,2026-08-06 20:36:46.077387
18810,589,165,5,275725.0,Pending,2026-08-06 20:36:46.712622,2026-08-06 20:36:46.712622,2026-08-06 20:36:46.712622
18811,376,156,4,293232.0,Delivered,2026-08-06 20:36:47.362215,2026-08-06 20:36:47.362215,2026-08-06 20:36:47.362215
18812,192,442,3,180606.0,Shipped,2026-08-06 20:36:47.994482,2026-08-06 20:36:47.994482,2026-08-06 20:36:47.994482
18813,666,31,5,171820.0,Cancelled,2026-08-06 20:36:48.591999,2026-08-06 20:36:48.591999,2026-08-06 20:36:48.591999
18814,970,172,4,312812.0,Cancelled,2026-08-06 20:36:49.227214,2026-08-06 20:36:49.227214,2026-08-06 20:36:49.227214
18815,178,388,3,253578.0,Shipped,2026-08-06 20:36:49.874005,2026-08-06 20:36:49.874005,2026-08-06 20:36:49.874005
18816,53,243,2,70512.0,Shipped,2026-08-06 20:36:50.451721,2026-08-06 20:36:50.451721,2026-08-06 20:36:50.451721
18817,642,340,1,59528.0,Processing,2026-08-06 20:36:51.119637,2026-08-06 20:36:51.119637,2026-08-06 20:36:51.119637
18818,889,447,2,165918.0,Shipped,2026-08-06 20:36:51.752414,2026-08-06 20:36:51.752414,2026-08-06 20:36:51.752414
18819,660,96,3,299736.0,Shipped,2026-08-06 20:36:52.434523,2026-08-06 20:36:52.434523,2026-08-06 20:36:52.434523
18820,132,13,1,24935.0,Delivered,2026-08-06 20:36:53.032320,2026-08-06 20:36:53.032320,2026-08-06 20:36:53.032320
18821,875,437,1,24355.0,Processing,2026-08-06 20:36:53.616790,2026-08-06 20:36:53.616790,2026-08-06 20:36:53.616790
18822,485,436,1,67007.0,Shipped,2026-08-06 20:36:54.271879,2026-08-06 20:36:54.271879,2026-08-06 20:36:54.271879
18823,496,183,3,132339.0,Delivered,2026-08-06 20:36:54.961963,2026-08-06 20:36:54.961963,2026-08-06 20:36:54.961963
18824,793,144,2,29136.0,Shipped,2026-08-06 20:36:55.614282,2026-08-06 20:36:55.614282,2026-08-06 20:36:55.614282
18825,291,194,4,63844.0,Pending,2026-08-06 20:36:56.294371,2026-08-06 20:36:56.294371,2026-08-06 20:36:56.294371
18826,227,246,4,270848.0,Shipped,2026-08-06 20:36:56.954505,2026-08-06 20:36:56.954505,2026-08-06 20:36:56.954505
18827,809,468,4,328828.0,Shipped,2026-08-06 20:36:57.614760,2026-08-06 20:36:57.614760,2026-08-06 20:36:57.614760
18828,890,345,2,19328.0,Shipped,2026-08-06 20:36:58.272099,2026-08-06 20:36:58.272099,2026-08-06 20:36:58.272099
18829,979,207,1,86885.0,Processing,2026-08-06 20:36:58.974406,2026-08-06 20:36:58.974406,2026-08-06 20:36:58.974406
18830,368,97,2,100736.0,Pending,2026-08-06 20:36:59.577140,2026-08-06 20:36:59.577140,2026-08-06 20:36:59.577140
18831,506,176,3,137946.0,Shipped,2026-08-06 20:37:00.212119,2026-08-06 20:37:00.212119,2026-08-06 20:37:00.212119
18832,634,177,2,187522.0,Delivered,2026-08-06 20:37:00.816936,2026-08-06 20:37:00.816936,2026-08-06 20:37:00.816936
18833,615,2,3,207933.0,Delivered,2026-08-06 20:37:01.439420,2026-08-06 20:37:01.439420,2026-08-06 20:37:01.439420
18834,938,274,3,209229.0,Delivered,2026-08-06 20:37:02.051671,2026-08-06 20:37:02.051671,2026-08-06 20:37:02.051671
18835,72,216,4,7004.0,Pending,2026-08-06 20:37:02.734806,2026-08-06 20:37:02.734806,2026-08-06 20:37:02.734806
18836,4,267,1,34801.0,Processing,2026-08-06 20:37:03.397162,2026-08-06 20:37:03.397162,2026-08-06 20:37:03.397162
18837,805,366,3,65328.0,Pending,2026-08-06 20:37:04.012250,2026-08-06 20:37:04.012250,2026-08-06 20:37:04.012250
18838,434,497,2,103672.0,Processing,2026-08-06 20:37:04.694726,2026-08-06 20:37:04.694726,2026-08-06 20:37:04.694726
18839,237,412,1,45969.0,Cancelled,2026-08-06 20:37:05.294061,2026-08-06 20:37:05.294061,2026-08-06 20:37:05.294061
18840,974,313,2,56646.0,Processing,2026-08-06 20:37:05.972402,2026-08-06 20:37:05.972402,2026-08-06 20:37:05.972402
18841,559,380,5,140120.0,Processing,2026-08-06 20:37:06.614377,2026-08-06 20:37:06.614377,2026-08-06 20:37:06.614377
18842,231,42,4,45500.0,Pending,2026-08-06 20:37:07.312253,2026-08-06 20:37:07.312253,2026-08-06 20:37:07.312253
18843,627,97,3,198522.0,Delivered,2026-08-06 20:37:07.951990,2026-08-06 20:37:07.951990,2026-08-06 20:37:07.951990
18844,963,497,2,72132.0,Processing,2026-08-06 20:37:08.631932,2026-08-06 20:37:08.631932,2026-08-06 20:37:08.631932
18845,722,220,4,239288.0,Delivered,2026-08-06 20:37:09.294301,2026-08-06 20:37:09.294301,2026-08-06 20:37:09.294301
18846,213,166,4,95740.0,Delivered,2026-08-06 20:37:09.932035,2026-08-06 20:37:09.932035,2026-08-06 20:37:09.932035
18847,943,9,4,141412.0,Cancelled,2026-08-06 20:37:10.604558,2026-08-06 20:37:10.604558,2026-08-06 20:37:10.604558
18848,585,326,3,8241.0,Shipped,2026-08-06 20:37:11.257113,2026-08-06 20:37:11.257113,2026-08-06 20:37:11.257113
18849,967,59,5,188860.0,Delivered,2026-08-06 20:37:11.934564,2026-08-06 20:37:11.934564,2026-08-06 20:37:11.934564
18850,548,410,2,6368.0,Processing,2026-08-06 20:37:12.594924,2026-08-06 20:37:12.594924,2026-08-06 20:37:12.594924
18851,595,484,4,12276.0,Cancelled,2026-08-06 20:37:13.216967,2026-08-06 20:37:13.216967,2026-08-06 20:37:13.216967
18852,211,2,5,93005.0,Cancelled,2026-08-06 20:37:13.872568,2026-08-06 20:37:13.872568,2026-08-06 20:37:13.872568
18853,407,115,1,48028.0,Processing,2026-08-06 20:37:14.534538,2026-08-06 20:37:14.534538,2026-08-06 20:37:14.534538
18854,458,50,2,4906.0,Shipped,2026-08-06 20:37:15.164452,2026-08-06 20:37:15.164452,2026-08-06 20:37:15.164452
18855,488,492,1,76055.0,Pending,2026-08-06 20:37:15.789075,2026-08-06 20:37:15.789075,2026-08-06 20:37:15.789075
18856,864,236,2,137488.0,Processing,2026-08-06 20:37:16.399555,2026-08-06 20:37:16.399555,2026-08-06 20:37:16.399555
18857,278,195,5,439105.0,Delivered,2026-08-06 20:37:16.997333,2026-08-06 20:37:16.997333,2026-08-06 20:37:16.997333
18858,223,480,2,97042.0,Cancelled,2026-08-06 20:37:17.567335,2026-08-06 20:37:17.567335,2026-08-06 20:37:17.567335
18859,508,328,4,47556.0,Pending,2026-08-06 20:37:18.156865,2026-08-06 20:37:18.156865,2026-08-06 20:37:18.156865
18860,698,265,5,255870.0,Cancelled,2026-08-06 20:37:18.789781,2026-08-06 20:37:18.789781,2026-08-06 20:37:18.789781
18861,770,153,5,332740.0,Processing,2026-08-06 20:37:19.387254,2026-08-06 20:37:19.387254,2026-08-06 20:37:19.387254
18862,507,67,5,200450.0,Cancelled,2026-08-06 20:37:19.987281,2026-08-06 20:37:19.987281,2026-08-06 20:37:19.987281
18863,529,141,1,76986.0,Processing,2026-08-06 20:37:20.597142,2026-08-06 20:37:20.597142,2026-08-06 20:37:20.597142
18864,120,288,4,213856.0,Shipped,2026-08-06 20:37:21.167135,2026-08-06 20:37:21.167135,2026-08-06 20:37:21.167135
18865,924,218,4,353592.0,Cancelled,2026-08-06 20:37:21.747254,2026-08-06 20:37:21.747254,2026-08-06 20:37:21.747254
