product_id,product_name,category,brand,price,stock,created_at,updated_at
756,Smartphone,Electronics,Samsung,80481.0,348,2026-08-06 16:41:39.857025,2026-08-06 16:41:39.857025
757,Mouse,Accessories,Logitech,83049.0,361,2026-08-06 16:41:40.817615,2026-08-06 16:41:40.817615
758,Laptop,Electronics,HP,84347.0,94,2026-08-06 16:41:41.827436,2026-08-06 16:41:41.827436
759,Smart Watch,Electronics,Apple,29959.0,295,2026-08-06 16:41:42.827813,2026-08-06 16:41:42.827813
760,Smartphone,Electronics,Samsung,7401.0,52,2026-08-06 16:41:44.092518,2026-08-06 16:41:44.092518
761,Smartphone,Electronics,Samsung,31146.0,430,2026-08-06 16:41:45.066980,2026-08-06 16:41:45.066980
762,Monitor,Electronics,LG,50477.0,59,2026-08-06 16:41:45.888865,2026-08-06 16:41:45.888865
763,Smartphone,Electronics,Samsung,58487.0,338,2026-08-06 16:41:46.927018,2026-08-06 16:41:46.927018
764,Keyboard,Accessories,Dell,84269.0,252,2026-08-06 16:41:47.907029,2026-08-06 16:41:47.907029
765,Laptop,Electronics,HP,32750.0,438,2026-08-06 16:41:48.795584,2026-08-06 16:41:48.795584
766,Tablet,Electronics,Lenovo,63789.0,178,2026-08-06 16:41:49.774738,2026-08-06 16:41:49.774738
767,Camera,Electronics,Nikon,36526.0,262,2026-08-06 16:41:50.849545,2026-08-06 16:41:50.849545
768,Laptop,Electronics,HP,83559.0,40,2026-08-06 16:41:52.022425,2026-08-06 16:41:52.022425
769,Camera,Electronics,Nikon,4896.0,494,2026-08-06 16:41:52.887282,2026-08-06 16:41:52.887282
770,Tablet,Electronics,Lenovo,63166.0,457,2026-08-06 16:41:53.980282,2026-08-06 16:41:53.980282
771,Smartphone,Electronics,Samsung,83016.0,420,2026-08-06 16:41:55.012540,2026-08-06 16:41:55.012540
772,Monitor,Electronics,LG,1461.0,368,2026-08-06 16:41:56.046999,2026-08-06 16:41:56.046999
773,Camera,Electronics,Nikon,12696.0,90,2026-08-06 16:41:56.987453,2026-08-06 16:41:56.987453
774,Tablet,Electronics,Lenovo,74573.0,205,2026-08-06 16:41:57.977309,2026-08-06 16:41:57.977309
775,Printer,Electronics,Canon,72470.0,361,2026-08-06 16:41:59.117304,2026-08-06 16:41:59.117304
776,Camera,Electronics,Nikon,7915.0,109,2026-08-06 16:42:00.292196,2026-08-06 16:42:00.292196
777,Smart Watch,Electronics,Apple,56671.0,267,2026-08-06 16:42:01.455104,2026-08-06 16:42:01.455104
778,Mouse,Accessories,Logitech,57816.0,453,2026-08-06 16:42:02.695383,2026-08-06 16:42:02.695383
779,Smartphone,Electronics,Samsung,86126.0,347,2026-08-06 16:42:03.810077,2026-08-06 16:42:03.810077
780,Mouse,Accessories,Logitech,71096.0,340,2026-08-06 16:42:05.083002,2026-08-06 16:42:05.083002
781,Camera,Electronics,Nikon,98310.0,370,2026-08-06 16:42:06.082876,2026-08-06 16:42:06.082876
782,Headphones,Accessories,Sony,83746.0,456,2026-08-06 16:42:06.992782,2026-08-06 16:42:06.992782
783,Keyboard,Accessories,Dell,70949.0,463,2026-08-06 16:42:08.118329,2026-08-06 16:42:08.118329
784,Tablet,Electronics,Lenovo,26487.0,460,2026-08-06 16:42:09.028583,2026-08-06 16:42:09.028583
785,Headphones,Accessories,Sony,31013.0,75,2026-08-06 16:42:10.050775,2026-08-06 16:42:10.050775
786,Smartphone,Electronics,Samsung,36547.0,401,2026-08-06 16:42:11.078105,2026-08-06 16:42:11.078105
787,Smartphone,Electronics,Samsung,17249.0,145,2026-08-06 16:42:11.978346,2026-08-06 16:42:11.978346
788,Smartphone,Electronics,Samsung,45234.0,246,2026-08-06 16:42:13.128127,2026-08-06 16:42:13.128127
789,Headphones,Accessories,Sony,66859.0,200,2026-08-06 16:42:14.620163,2026-08-06 16:42:14.620163
790,Smart Watch,Electronics,Apple,51411.0,22,2026-08-06 16:42:15.807876,2026-08-06 16:42:15.807876
791,Headphones,Accessories,Sony,9990.0,157,2026-08-06 16:42:16.906225,2026-08-06 16:42:16.906225
792,Monitor,Electronics,LG,28591.0,138,2026-08-06 16:42:17.788597,2026-08-06 16:42:17.788597
793,Tablet,Electronics,Lenovo,6482.0,412,2026-08-06 16:42:18.835400,2026-08-06 16:42:18.835400
794,Smartphone,Electronics,Samsung,21976.0,202,2026-08-06 16:42:19.863774,2026-08-06 16:42:19.863774
795,Smart Watch,Electronics,Apple,88713.0,374,2026-08-06 16:42:20.920188,2026-08-06 16:42:20.920188
796,Smartphone,Electronics,Samsung,82383.0,128,2026-08-06 16:42:22.068138,2026-08-06 16:42:22.068138
797,Keyboard,Accessories,Dell,19518.0,53,2026-08-06 16:42:23.122561,2026-08-06 16:42:23.122561
798,Headphones,Accessories,Sony,49760.0,253,2026-08-06 16:42:24.175443,2026-08-06 16:42:24.175443
799,Mouse,Accessories,Logitech,89056.0,77,2026-08-06 16:42:25.432605,2026-08-06 16:42:25.432605
800,Printer,Electronics,Canon,9153.0,230,2026-08-06 16:42:26.733158,2026-08-06 16:42:26.733158
801,Camera,Electronics,Nikon,15952.0,404,2026-08-06 16:42:28.412644,2026-08-06 16:42:28.412644
802,Headphones,Accessories,Sony,44994.0,325,2026-08-06 16:42:29.210085,2026-08-06 16:42:29.210085
803,Camera,Electronics,Nikon,7146.0,421,2026-08-06 16:42:30.323174,2026-08-06 16:42:30.323174
804,Smartphone,Electronics,Samsung,26121.0,496,2026-08-06 16:42:31.398508,2026-08-06 16:42:31.398508
805,Camera,Electronics,Nikon,15001.0,320,2026-08-06 16:42:32.282385,2026-08-06 16:42:32.282385
806,Keyboard,Accessories,Dell,87786.0,55,2026-08-06 16:42:33.219932,2026-08-06 16:42:33.219932
807,Smart Watch,Electronics,Apple,39582.0,277,2026-08-06 16:42:34.298193,2026-08-06 16:42:34.298193
808,Headphones,Accessories,Sony,4714.0,125,2026-08-06 16:42:35.615321,2026-08-06 16:42:35.615321
809,Tablet,Electronics,Lenovo,67043.0,478,2026-08-06 16:42:36.822537,2026-08-06 16:42:36.822537
810,Printer,Electronics,Canon,38547.0,452,2026-08-06 16:42:38.017349,2026-08-06 16:42:38.017349
811,Keyboard,Accessories,Dell,95863.0,116,2026-08-06 16:42:39.258206,2026-08-06 16:42:39.258206
812,Keyboard,Accessories,Dell,82342.0,420,2026-08-06 16:42:40.457852,2026-08-06 16:42:40.457852
813,Keyboard,Accessories,Dell,74212.0,108,2026-08-06 16:42:41.532656,2026-08-06 16:42:41.532656
814,Headphones,Accessories,Sony,5310.0,392,2026-08-06 16:42:42.750429,2026-08-06 16:42:42.750429
815,Smart Watch,Electronics,Apple,17091.0,55,2026-08-06 16:42:43.717491,2026-08-06 16:42:43.717491
816,Smartphone,Electronics,Samsung,84949.0,444,2026-08-06 16:42:45.038061,2026-08-06 16:42:45.038061
817,Smartphone,Electronics,Samsung,16845.0,446,2026-08-06 16:42:46.005802,2026-08-06 16:42:46.005802
818,Keyboard,Accessories,Dell,26317.0,295,2026-08-06 16:42:47.267923,2026-08-06 16:42:47.267923
819,Headphones,Accessories,Sony,16999.0,457,2026-08-06 16:42:48.874890,2026-08-06 16:42:48.874890
820,Keyboard,Accessories,Dell,92715.0,171,2026-08-06 16:42:50.015633,2026-08-06 16:42:50.015633
821,Camera,Electronics,Nikon,32957.0,418,2026-08-06 16:42:51.288309,2026-08-06 16:42:51.288309
822,Monitor,Electronics,LG,73451.0,210,2026-08-06 16:42:52.252733,2026-08-06 16:42:52.252733
823,Laptop,Electronics,HP,24132.0,368,2026-08-06 16:42:53.193154,2026-08-06 16:42:53.193154
824,Keyboard,Accessories,Dell,84618.0,186,2026-08-06 16:42:54.237784,2026-08-06 16:42:54.237784
825,Smartphone,Electronics,Samsung,10053.0,145,2026-08-06 16:42:55.338275,2026-08-06 16:42:55.338275
826,Smartphone,Electronics,Samsung,23084.0,305,2026-08-06 16:42:56.194496,2026-08-06 16:42:56.194496
827,Tablet,Electronics,Lenovo,40222.0,397,2026-08-06 16:42:57.255384,2026-08-06 16:42:57.255384
828,Laptop,Electronics,HP,97152.0,133,2026-08-06 16:42:59.594668,2026-08-06 16:42:59.594668
829,Smartphone,Electronics,Samsung,75912.0,171,2026-08-06 16:43:00.830282,2026-08-06 16:43:00.830282
830,Laptop,Electronics,HP,56919.0,497,2026-08-06 16:43:01.997940,2026-08-06 16:43:01.997940
831,Tablet,Electronics,Lenovo,55279.0,108,2026-08-06 16:43:03.127599,2026-08-06 16:43:03.127599
832,Mouse,Accessories,Logitech,83084.0,402,2026-08-06 16:43:04.015819,2026-08-06 16:43:04.015819
833,Smart Watch,Electronics,Apple,99710.0,142,2026-08-06 16:43:05.207762,2026-08-06 16:43:05.207762
834,Smart Watch,Electronics,Apple,75350.0,133,2026-08-06 16:43:06.948679,2026-08-06 16:43:06.948679
835,Smartphone,Electronics,Samsung,45247.0,484,2026-08-06 16:43:07.709994,2026-08-06 16:43:07.709994
836,Smartphone,Electronics,Samsung,61874.0,373,2026-08-06 16:43:08.762828,2026-08-06 16:43:08.762828
837,Tablet,Electronics,Lenovo,25872.0,216,2026-08-06 16:43:09.803482,2026-08-06 16:43:09.803482
838,Tablet,Electronics,Lenovo,17098.0,370,2026-08-06 16:43:10.894494,2026-08-06 16:43:10.894494
839,Smart Watch,Electronics,Apple,89430.0,315,2026-08-06 16:43:11.928808,2026-08-06 16:43:11.928808
840,Keyboard,Accessories,Dell,17677.0,409,2026-08-06 16:43:12.908203,2026-08-06 16:43:12.908203
841,Mouse,Accessories,Logitech,12523.0,202,2026-08-06 16:43:14.108136,2026-08-06 16:43:14.108136
842,Mouse,Accessories,Logitech,87622.0,89,2026-08-06 16:43:15.061022,2026-08-06 16:43:15.061022
843,Monitor,Electronics,LG,92441.0,197,2026-08-06 16:43:16.033364,2026-08-06 16:43:16.033364
844,Tablet,Electronics,Lenovo,26260.0,188,2026-08-06 16:43:16.897755,2026-08-06 16:43:16.897755
845,Smartphone,Electronics,Samsung,46816.0,174,2026-08-06 16:43:18.078437,2026-08-06 16:43:18.078437
846,Headphones,Accessories,Sony,40933.0,260,2026-08-06 16:43:19.203082,2026-08-06 16:43:19.203082
847,Tablet,Electronics,Lenovo,78196.0,438,2026-08-06 16:43:20.128172,2026-08-06 16:43:20.128172
848,Mouse,Accessories,Logitech,63678.0,80,2026-08-06 16:43:21.172895,2026-08-06 16:43:21.172895
849,Headphones,Accessories,Sony,87047.0,289,2026-08-06 16:43:22.258110,2026-08-06 16:43:22.258110
850,Laptop,Electronics,HP,73865.0,448,2026-08-06 16:43:23.157969,2026-08-06 16:43:23.157969
851,Smart Watch,Electronics,Apple,88292.0,49,2026-08-06 16:43:24.290014,2026-08-06 16:43:24.290014
852,Laptop,Electronics,HP,32760.0,73,2026-08-06 16:43:25.143201,2026-08-06 16:43:25.143201
853,Printer,Electronics,Canon,35725.0,263,2026-08-06 16:43:26.356047,2026-08-06 16:43:26.356047
854,Tablet,Electronics,Lenovo,49791.0,325,2026-08-06 16:43:27.598614,2026-08-06 16:43:27.598614
855,Monitor,Electronics,LG,23514.0,301,2026-08-06 16:43:28.503452,2026-08-06 16:43:28.503452
856,Headphones,Accessories,Sony,11482.0,207,2026-08-06 16:43:29.488277,2026-08-06 16:43:29.488277
857,Smartphone,Electronics,Samsung,78302.0,205,2026-08-06 16:43:30.345228,2026-08-06 16:43:30.345228
858,Printer,Electronics,Canon,44734.0,227,2026-08-06 16:43:31.587774,2026-08-06 16:43:31.587774
859,Smartphone,Electronics,Samsung,47249.0,144,2026-08-06 16:43:32.407666,2026-08-06 16:43:32.407666
860,Smartphone,Electronics,Samsung,25725.0,209,2026-08-06 16:43:33.243434,2026-08-06 16:43:33.243434
861,Tablet,Electronics,Lenovo,75078.0,217,2026-08-06 16:43:34.513197,2026-08-06 16:43:34.513197
862,Headphones,Accessories,Sony,12510.0,148,2026-08-06 16:43:35.513187,2026-08-06 16:43:35.513187
863,Monitor,Electronics,LG,37425.0,483,2026-08-06 16:43:37.148823,2026-08-06 16:43:37.148823
864,Smartphone,Electronics,Samsung,9202.0,435,2026-08-06 16:43:38.455505,2026-08-06 16:43:38.455505
865,Tablet,Electronics,Lenovo,62307.0,366,2026-08-06 16:43:40.033310,2026-08-06 16:43:40.033310
866,Tablet,Electronics,Lenovo,77476.0,472,2026-08-06 16:43:40.996065,2026-08-06 16:43:40.996065
867,Keyboard,Accessories,Dell,57195.0,498,2026-08-06 16:43:42.362695,2026-08-06 16:43:42.362695
868,Monitor,Electronics,LG,40434.0,415,2026-08-06 16:43:44.028277,2026-08-06 16:43:44.028277
869,Smart Watch,Electronics,Apple,88249.0,143,2026-08-06 16:43:45.868425,2026-08-06 16:43:45.868425
870,Keyboard,Accessories,Dell,73561.0,185,2026-08-06 16:43:46.974391,2026-08-06 16:43:46.974391
871,Smartphone,Electronics,Samsung,9778.0,251,2026-08-06 16:43:47.793494,2026-08-06 16:43:47.793494
872,Smartphone,Electronics,Samsung,32021.0,280,2026-08-06 16:43:48.677540,2026-08-06 16:43:48.677540
873,Tablet,Electronics,Lenovo,26863.0,134,2026-08-06 16:43:49.618063,2026-08-06 16:43:49.618063
874,Smart Watch,Electronics,Apple,43034.0,226,2026-08-06 16:43:50.627968,2026-08-06 16:43:50.627968
875,Camera,Electronics,Nikon,35158.0,181,2026-08-06 16:43:51.559927,2026-08-06 16:43:51.559927
876,Printer,Electronics,Canon,79570.0,472,2026-08-06 16:43:52.772900,2026-08-06 16:43:52.772900
877,Smartphone,Electronics,Samsung,91942.0,485,2026-08-06 16:43:53.880095,2026-08-06 16:43:53.880095
878,Printer,Electronics,Canon,98100.0,77,2026-08-06 16:43:54.828121,2026-08-06 16:43:54.828121
879,Printer,Electronics,Canon,92267.0,41,2026-08-06 16:43:56.352616,2026-08-06 16:43:56.352616
880,Laptop,Electronics,HP,3071.0,236,2026-08-06 16:43:57.600588,2026-08-06 16:43:57.600588
881,Camera,Electronics,Nikon,7834.0,127,2026-08-06 16:43:58.565399,2026-08-06 16:43:58.565399
882,Keyboard,Accessories,Dell,21971.0,328,2026-08-06 16:43:59.562967,2026-08-06 16:43:59.562967
883,Camera,Electronics,Nikon,36448.0,167,2026-08-06 16:44:00.650152,2026-08-06 16:44:00.650152
884,Mouse,Accessories,Logitech,89942.0,476,2026-08-06 16:44:01.837644,2026-08-06 16:44:01.837644
885,Smart Watch,Electronics,Apple,63564.0,242,2026-08-06 16:44:03.100511,2026-08-06 16:44:03.100511
886,Monitor,Electronics,LG,59805.0,381,2026-08-06 16:44:04.114903,2026-08-06 16:44:04.114903
887,Monitor,Electronics,LG,76170.0,172,2026-08-06 16:44:05.412977,2026-08-06 16:44:05.412977
888,Camera,Electronics,Nikon,54779.0,165,2026-08-06 16:44:06.425045,2026-08-06 16:44:06.425045
889,Smart Watch,Electronics,Apple,79551.0,267,2026-08-06 16:44:07.450227,2026-08-06 16:44:07.450227
890,Camera,Electronics,Nikon,58824.0,491,2026-08-06 16:44:08.485410,2026-08-06 16:44:08.485410
891,Printer,Electronics,Canon,37413.0,129,2026-08-06 16:44:09.513254,2026-08-06 16:44:09.513254
892,Headphones,Accessories,Sony,77304.0,211,2026-08-06 16:44:10.472980,2026-08-06 16:44:10.472980
893,Printer,Electronics,Canon,67141.0,489,2026-08-06 16:44:11.637943,2026-08-06 16:44:11.637943
894,Mouse,Accessories,Logitech,4447.0,443,2026-08-06 16:44:12.580189,2026-08-06 16:44:12.580189
895,Keyboard,Accessories,Dell,8674.0,408,2026-08-06 16:44:13.423211,2026-08-06 16:44:13.423211
896,Tablet,Electronics,Lenovo,78095.0,29,2026-08-06 16:44:14.467873,2026-08-06 16:44:14.467873
897,Mouse,Accessories,Logitech,88915.0,39,2026-08-06 16:44:15.549650,2026-08-06 16:44:15.549650
898,Laptop,Electronics,HP,39728.0,370,2026-08-06 16:44:16.813103,2026-08-06 16:44:16.813103
899,Laptop,Electronics,HP,84088.0,427,2026-08-06 16:44:18.135112,2026-08-06 16:44:18.135112
900,Laptop,Electronics,HP,24476.0,119,2026-08-06 16:44:19.404701,2026-08-06 16:44:19.404701
901,Camera,Electronics,Nikon,73683.0,479,2026-08-06 16:44:20.373212,2026-08-06 16:44:20.373212
902,Keyboard,Accessories,Dell,59862.0,160,2026-08-06 16:44:21.333250,2026-08-06 16:44:21.333250
903,Tablet,Electronics,Lenovo,61179.0,218,2026-08-06 16:44:22.248130,2026-08-06 16:44:22.248130
904,Tablet,Electronics,Lenovo,80098.0,318,2026-08-06 16:44:23.137932,2026-08-06 16:44:23.137932
905,Smart Watch,Electronics,Apple,78836.0,238,2026-08-06 16:44:24.197684,2026-08-06 16:44:24.197684
906,Tablet,Electronics,Lenovo,28954.0,454,2026-08-06 16:44:25.037987,2026-08-06 16:44:25.037987
907,Smart Watch,Electronics,Apple,79961.0,49,2026-08-06 16:44:26.135674,2026-08-06 16:44:26.135674
908,Tablet,Electronics,Lenovo,66417.0,324,2026-08-06 16:44:27.348091,2026-08-06 16:44:27.348091
909,Laptop,Electronics,HP,26079.0,433,2026-08-06 16:44:28.258601,2026-08-06 16:44:28.258601
910,Smartphone,Electronics,Samsung,34554.0,309,2026-08-06 16:44:29.353051,2026-08-06 16:44:29.353051
911,Headphones,Accessories,Sony,91407.0,93,2026-08-06 16:44:30.480876,2026-08-06 16:44:30.480876
912,Printer,Electronics,Canon,65564.0,479,2026-08-06 16:44:31.530260,2026-08-06 16:44:31.530260
913,Smartphone,Electronics,Samsung,89524.0,492,2026-08-06 16:44:32.558701,2026-08-06 16:44:32.558701
914,Laptop,Electronics,HP,60048.0,66,2026-08-06 16:44:33.583309,2026-08-06 16:44:33.583309
915,Monitor,Electronics,LG,68325.0,443,2026-08-06 16:44:34.508038,2026-08-06 16:44:34.508038
916,Printer,Electronics,Canon,49831.0,489,2026-08-06 16:44:35.652587,2026-08-06 16:44:35.652587
917,Mouse,Accessories,Logitech,27310.0,386,2026-08-06 16:44:36.848242,2026-08-06 16:44:36.848242
918,Mouse,Accessories,Logitech,3327.0,203,2026-08-06 16:44:37.882421,2026-08-06 16:44:37.882421
919,Laptop,Electronics,HP,30169.0,14,2026-08-06 16:44:39.073238,2026-08-06 16:44:39.073238
920,Printer,Electronics,Canon,17831.0,243,2026-08-06 16:44:40.025905,2026-08-06 16:44:40.025905
921,Laptop,Electronics,HP,62962.0,411,2026-08-06 16:44:40.900745,2026-08-06 16:44:40.900745
922,Smart Watch,Electronics,Apple,86368.0,209,2026-08-06 16:44:42.135852,2026-08-06 16:44:42.135852
923,Monitor,Electronics,LG,41449.0,37,2026-08-06 16:44:43.198165,2026-08-06 16:44:43.198165
924,Smart Watch,Electronics,Apple,94443.0,59,2026-08-06 16:44:44.362418,2026-08-06 16:44:44.362418
925,Mouse,Accessories,Logitech,16337.0,221,2026-08-06 16:44:45.375578,2026-08-06 16:44:45.375578
926,Mouse,Accessories,Logitech,79646.0,403,2026-08-06 16:44:46.521052,2026-08-06 16:44:46.521052
927,Smartphone,Electronics,Samsung,61108.0,423,2026-08-06 16:44:47.650128,2026-08-06 16:44:47.650128
928,Laptop,Electronics,HP,47445.0,256,2026-08-06 16:44:48.828271,2026-08-06 16:44:48.828271
929,Printer,Electronics,Canon,42651.0,196,2026-08-06 16:44:50.004785,2026-08-06 16:44:50.004785
930,Tablet,Electronics,Lenovo,88452.0,355,2026-08-06 16:44:51.328454,2026-08-06 16:44:51.328454
931,Mouse,Accessories,Logitech,69979.0,295,2026-08-06 16:44:52.215615,2026-08-06 16:44:52.215615
932,Headphones,Accessories,Sony,88387.0,32,2026-08-06 16:44:53.258536,2026-08-06 16:44:53.258536
933,Headphones,Accessories,Sony,88549.0,497,2026-08-06 16:44:54.398104,2026-08-06 16:44:54.398104
934,Monitor,Electronics,LG,75852.0,369,2026-08-06 16:44:55.645815,2026-08-06 16:44:55.645815
935,Smart Watch,Electronics,Apple,40553.0,308,2026-08-06 16:44:56.472741,2026-08-06 16:44:56.472741
936,Printer,Electronics,Canon,87355.0,119,2026-08-06 16:44:57.509884,2026-08-06 16:44:57.509884
937,Smart Watch,Electronics,Apple,12319.0,70,2026-08-06 16:44:58.665152,2026-08-06 16:44:58.665152
938,Printer,Electronics,Canon,70804.0,444,2026-08-06 16:44:59.817536,2026-08-06 16:44:59.817536
939,Mouse,Accessories,Logitech,89992.0,166,2026-08-06 16:45:01.053702,2026-08-06 16:45:01.053702
940,Smartphone,Electronics,Samsung,92906.0,333,2026-08-06 16:45:02.306242,2026-08-06 16:45:02.306242
941,Camera,Electronics,Nikon,47612.0,349,2026-08-06 16:45:03.383323,2026-08-06 16:45:03.383323
942,Monitor,Electronics,LG,83699.0,410,2026-08-06 16:45:04.938638,2026-08-06 16:45:04.938638
943,Keyboard,Accessories,Dell,98567.0,138,2026-08-06 16:45:05.873301,2026-08-06 16:45:05.873301
944,Monitor,Electronics,LG,93433.0,280,2026-08-06 16:45:07.275306,2026-08-06 16:45:07.275306
945,Smartphone,Electronics,Samsung,49187.0,210,2026-08-06 16:45:08.490902,2026-08-06 16:45:08.490902
946,Monitor,Electronics,LG,11913.0,157,2026-08-06 16:45:09.458685,2026-08-06 16:45:09.458685
947,Headphones,Accessories,Sony,99784.0,419,2026-08-06 16:45:10.442819,2026-08-06 16:45:10.442819
948,Camera,Electronics,Nikon,4813.0,225,2026-08-06 16:45:11.840207,2026-08-06 16:45:11.840207
949,Laptop,Electronics,HP,74949.0,436,2026-08-06 16:45:12.767619,2026-08-06 16:45:12.767619
950,Monitor,Electronics,LG,47130.0,87,2026-08-06 16:45:13.710261,2026-08-06 16:45:13.710261
951,Monitor,Electronics,LG,15669.0,278,2026-08-06 16:45:14.687368,2026-08-06 16:45:14.687368
952,Laptop,Electronics,HP,73054.0,368,2026-08-06 16:45:15.710403,2026-08-06 16:45:15.710403
953,Keyboard,Accessories,Dell,78872.0,349,2026-08-06 16:45:17.048164,2026-08-06 16:45:17.048164
954,Smartphone,Electronics,Samsung,74795.0,31,2026-08-06 16:45:18.035546,2026-08-06 16:45:18.035546
955,Keyboard,Accessories,Dell,1328.0,478,2026-08-06 16:45:19.165584,2026-08-06 16:45:19.165584
956,Printer,Electronics,Canon,92198.0,25,2026-08-06 16:45:20.370449,2026-08-06 16:45:20.370449
957,Camera,Electronics,Nikon,12257.0,426,2026-08-06 16:45:21.275456,2026-08-06 16:45:21.275456
958,Tablet,Electronics,Lenovo,78493.0,127,2026-08-06 16:45:22.418170,2026-08-06 16:45:22.418170
959,Printer,Electronics,Canon,64883.0,493,2026-08-06 16:45:23.370169,2026-08-06 16:45:23.370169
960,Keyboard,Accessories,Dell,6479.0,80,2026-08-06 16:45:24.353151,2026-08-06 16:45:24.353151
961,Mouse,Accessories,Logitech,66970.0,113,2026-08-06 16:45:25.560671,2026-08-06 16:45:25.560671
962,Smartphone,Electronics,Samsung,71106.0,497,2026-08-06 16:45:26.524899,2026-08-06 16:45:26.524899
963,Smart Watch,Electronics,Apple,55138.0,91,2026-08-06 16:45:27.558344,2026-08-06 16:45:27.558344
964,Mouse,Accessories,Logitech,81990.0,433,2026-08-06 16:45:28.756285,2026-08-06 16:45:28.756285
965,Tablet,Electronics,Lenovo,75427.0,235,2026-08-06 16:45:29.678155,2026-08-06 16:45:29.678155
966,Smartphone,Electronics,Samsung,16598.0,373,2026-08-06 16:45:30.887705,2026-08-06 16:45:30.887705
967,Keyboard,Accessories,Dell,14078.0,92,2026-08-06 16:45:32.015626,2026-08-06 16:45:32.015626
968,Keyboard,Accessories,Dell,64515.0,213,2026-08-06 16:45:33.103503,2026-08-06 16:45:33.103503
969,Camera,Electronics,Nikon,51288.0,455,2026-08-06 16:45:34.257687,2026-08-06 16:45:34.257687
970,Mouse,Accessories,Logitech,44242.0,64,2026-08-06 16:45:35.498679,2026-08-06 16:45:35.498679
971,Printer,Electronics,Canon,53742.0,166,2026-08-06 16:45:36.655268,2026-08-06 16:45:36.655268
972,Mouse,Accessories,Logitech,9817.0,287,2026-08-06 16:45:37.668192,2026-08-06 16:45:37.668192
973,Tablet,Electronics,Lenovo,30048.0,349,2026-08-06 16:45:39.067590,2026-08-06 16:45:39.067590
974,Camera,Electronics,Nikon,78176.0,106,2026-08-06 16:45:40.133217,2026-08-06 16:45:40.133217
975,Keyboard,Accessories,Dell,69059.0,46,2026-08-06 16:45:41.473722,2026-08-06 16:45:41.473722
976,Monitor,Electronics,LG,546.0,406,2026-08-06 16:45:42.672970,2026-08-06 16:45:42.672970
977,Keyboard,Accessories,Dell,50544.0,389,2026-08-06 16:45:43.893069,2026-08-06 16:45:43.893069
978,Tablet,Electronics,Lenovo,17002.0,266,2026-08-06 16:45:45.240185,2026-08-06 16:45:45.240185
979,Printer,Electronics,Canon,43994.0,455,2026-08-06 16:45:46.372895,2026-08-06 16:45:46.372895
980,Mouse,Accessories,Logitech,71579.0,301,2026-08-06 16:45:47.533193,2026-08-06 16:45:47.533193
981,Smartphone,Electronics,Samsung,21604.0,345,2026-08-06 16:45:48.493130,2026-08-06 16:45:48.493130
982,Laptop,Electronics,HP,21684.0,273,2026-08-06 16:45:49.798649,2026-08-06 16:45:49.798649
983,Tablet,Electronics,Lenovo,35193.0,343,2026-08-06 16:45:50.782475,2026-08-06 16:45:50.782475
984,Tablet,Electronics,Lenovo,45641.0,333,2026-08-06 16:45:52.210192,2026-08-06 16:45:52.210192
985,Smart Watch,Electronics,Apple,39673.0,183,2026-08-06 16:45:53.302410,2026-08-06 16:45:53.302410
986,Smart Watch,Electronics,Apple,57197.0,117,2026-08-06 16:45:54.622623,2026-08-06 16:45:54.622623
987,Smartphone,Electronics,Samsung,91061.0,473,2026-08-06 16:45:55.712615,2026-08-06 16:45:55.712615
988,Monitor,Electronics,LG,53231.0,38,2026-08-06 16:45:56.763256,2026-08-06 16:45:56.763256
989,Printer,Electronics,Canon,28147.0,270,2026-08-06 16:45:57.823205,2026-08-06 16:45:57.823205
990,Laptop,Electronics,HP,56974.0,27,2026-08-06 16:45:59.063264,2026-08-06 16:45:59.063264
991,Camera,Electronics,Nikon,99324.0,11,2026-08-06 16:46:00.347982,2026-08-06 16:46:00.347982
992,Camera,Electronics,Nikon,55765.0,83,2026-08-06 16:46:01.437755,2026-08-06 16:46:01.437755
993,Smartphone,Electronics,Samsung,75171.0,210,2026-08-06 16:46:02.364197,2026-08-06 16:46:02.364197
994,Tablet,Electronics,Lenovo,68023.0,390,2026-08-06 16:46:03.670354,2026-08-06 16:46:03.670354
995,Tablet,Electronics,Lenovo,89103.0,97,2026-08-06 16:46:04.868377,2026-08-06 16:46:04.868377
996,Keyboard,Accessories,Dell,33576.0,171,2026-08-06 16:46:05.953643,2026-08-06 16:46:05.953643
997,Tablet,Electronics,Lenovo,23588.0,30,2026-08-06 16:46:07.092384,2026-08-06 16:46:07.092384
998,Laptop,Electronics,HP,54259.0,219,2026-08-06 16:46:08.278762,2026-08-06 16:46:08.278762
999,Monitor,Electronics,LG,79128.0,358,2026-08-06 16:46:09.228911,2026-08-06 16:46:09.228911
1000,Laptop,Electronics,HP,52949.0,433,2026-08-06 16:46:10.302805,2026-08-06 16:46:10.302805
